name,similarity,skill_score,final_score,status
resume1.txt,50.53897965358451,85.71428571428571,61.09157147179487,SHORTLISTED
resume2.txt,33.5976397552317,42.857142857142854,36.37549068580504,REJECTED
resume4.txt,27.327035047836635,28.57142857142857,27.70035310491421,REJECTED
resume5.txt,18.77511046925504,28.57142857142857,21.714005899907097,REJECTED
resume3.txt,5.428700323216919,0.0,3.8000902262518426,REJECTED
